date,호기,total,mean,max,min,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2021-04-17,1,77217,3217,9106,0,9106,161,457,1008,392,1044,1516,579,161,2066,2682,5258,8444,2694,0,0,0,0,5264,8552,8464,9106,8384,5730,3269,2148
2021-04-18,1,119800,4992,9798,0,9798,891,3527,5800,9014,9792,9789,9798,9713,9447,7065,0,0,0,0,0,0,891,7051,6964,5837,5935,6510,6162,3983,2520
2021-04-19,1,101852,4244,8298,508,8298,508,2235,4958,5179,4634,5050,4474,3862,2950,1895,1718,1469,2214,2927,508,4095,3760,2574,5748,4953,5653,6443,8056,8199,8298
2021-04-20,1,33582,1399,7277,0,7277,391,7277,3148,3624,1840,3469,2471,1711,2191,1943,975,561,472,695,552,740,654,406,391,462,0,0,0,0,0
2021-04-21,1,2584,108,418,0,418,26,0,0,0,0,0,0,0,0,74,134,200,321,385,418,324,313,310,49,26,0,0,31,0,0
2021-04-22,1,13670,570,1278,0,1278,6,155,41,0,0,0,87,0,6,13,589,915,1076,716,848,1026,1278,1170,833,830,536,820,971,1004,756
2021-04-23,1,41581,1733,5271,0,5271,108,564,191,108,621,665,1146,1311,1154,1951,2362,2312,1453,0,0,5271,4807,3340,2458,2408,2073,1699,2036,1623,2029
2021-04-24,1,17850,744,1704,0,1704,312,1704,1265,1530,871,786,843,842,1420,1417,1339,1114,1104,1159,815,400,600,328,312,0,0,0,0,0,0
2021-04-25,1,37164,1549,4340,0,4340,24,24,139,857,2852,4224,4340,3110,2089,1720,1639,1432,1965,647,0,190,3181,2618,1355,808,637,830,822,983,701
2021-04-26,1,41226,1718,3023,0,3023,441,1202,1796,2655,1990,2298,2197,1946,1899,2576,2473,2766,3023,1085,0,2947,2671,2388,1673,888,441,448,617,705,542
2021-04-27,1,10848,452,1315,47,1315,47,664,647,365,263,114,49,165,233,110,136,339,681,1072,1315,883,1160,613,843,145,84,47,509,263,149
2021-04-28,1,4724,197,719,0,719,21,24,313,719,262,200,260,80,28,209,82,0,149,21,180,139,21,42,417,528,156,297,470,0,125
2021-04-29,1,59975,2499,9950,0,9950,154,0,0,154,1169,518,808,2032,3711,3178,1987,2637,1754,1060,949,235,220,165,0,944,5770,8594,8946,9950,5193
2021-04-30,1,55436,2310,6986,0,6986,190,4587,5563,6986,6196,4420,1673,899,838,1301,1490,2326,2761,0,2592,3387,2238,679,382,732,2190,190,398,1259,2348
2021-05-01,1,48046,2002,7308,0,7308,145,939,256,789,645,0,191,1703,2662,2482,4297,7308,675,0,1230,4833,2732,3733,6221,4281,1833,710,190,191,145
2021-05-02,1,39398,1642,5704,0,5704,64,467,2316,2588,1291,984,3227,2713,5704,3741,0,0,0,0,0,0,0,2688,3362,1475,1634,3098,2706,1340,64
2021-05-03,1,50732,2114,6085,0,6085,269,585,1619,1383,627,0,544,377,0,269,443,817,1445,2048,2293,1720,2145,1935,3428,3793,4794,4837,4667,4877,6085
2021-05-04,1,127536,5314,8093,963,8093,963,5374,5368,3807,2495,3228,4689,3175,3452,5414,6423,7500,5988,6415,7834,8093,7595,6916,7970,6500,6387,5966,3831,963,2153
2021-05-05,1,94826,3951,8030,0,8030,500,7583,8024,8015,7960,8030,8018,7133,7064,6347,6074,3011,0,0,0,0,3358,3626,2127,728,500,1095,2070,2685,1378
2021-05-06,1,17596,733,3015,0,3015,20,814,951,578,252,49,0,160,166,78,20,436,837,1024,684,947,871,367,613,1546,3015,1284,141,1258,1507
2021-05-07,1,79594,3316,7011,147,7011,147,2285,3903,1603,3855,4775,7011,4230,3613,2357,2333,1000,245,147,163,2369,4593,4938,5939,2200,3683,4225,6517,4602,3010
2021-05-08,1,41968,1749,7041,0,7041,134,1028,246,0,0,0,0,134,524,918,2048,2444,1515,350,1167,4074,7041,4493,6107,5016,2694,972,284,371,542
2021-05-09,1,20753,865,3204,0,3204,60,599,334,123,69,1536,3204,1415,1868,994,797,1069,1059,1018,757,180,60,0,0,0,0,476,933,1957,2307
2021-05-10,1,47160,1965,4629,159,4629,159,1628,1479,1767,2906,3202,4335,4629,2414,1744,957,159,855,298,762,1303,2399,2093,1012,575,851,1916,3047,3841,2986
2021-05-11,1,50801,2117,4334,0,4334,216,3185,445,0,216,719,852,943,726,859,1355,1266,2990,3740,4017,3855,2683,1268,1762,1461,1966,3859,4117,4334,4183
2021-05-12,1,110248,4594,7325,1327,7325,1327,2842,2197,3908,5645,5083,5981,5325,5680,7325,5919,5606,7156,6369,6809,6072,5616,5567,2986,3745,2559,2172,2645,1715,1327
2021-05-13,1,20754,865,1908,0,1908,90,877,941,1833,1719,1098,1416,1908,1631,1627,1064,1447,1185,943,597,478,828,683,388,90,0,0,0,0,0
2021-05-14,1,9201,383,1408,0,1408,24,0,0,0,0,24,29,39,429,236,98,248,375,319,394,291,173,213,320,394,872,1057,1028,1255,1408
2021-05-15,1,84176,3507,6753,742,6753,742,1300,1641,3691,4172,2826,1418,1636,4867,3944,1076,785,4400,5071,949,3803,742,4890,6063,6753,5268,3391,4180,4743,6565
2021-05-16,1,100104,4171,7362,0,7362,895,5680,4976,4159,4375,5597,6865,7362,6225,5257,7314,4178,4793,4165,5230,2788,943,2144,895,1409,5484,4346,4166,1754,0
2021-05-17,1,96326,4014,7862,0,7862,71,0,0,71,418,4158,5171,7730,6886,7862,7734,7482,5697,4692,3066,5616,2941,3668,4237,2520,3107,3002,3453,3824,2991
2021-05-18,1,31152,1298,3678,128,3678,128,2322,1341,1253,128,188,454,476,3678,3114,2728,1248,1057,886,1903,1086,330,829,1527,1365,884,1775,1516,715,347
2021-05-19,1,14512,605,4643,0,4643,32,215,551,2904,4643,2071,112,32,33,107,204,123,380,180,154,0,73,0,59,510,932,876,320,0,32
2021-05-20,1,62060,2586,8113,0,8113,95,196,0,95,335,1083,813,654,960,869,582,146,496,5266,4998,5683,479,452,3359,4920,7129,8113,6344,6736,2349
2021-05-21,1,89784,3741,8245,272,8245,272,5131,1960,1906,3960,3566,915,2207,7695,6751,7453,4638,7809,8245,7744,6647,3971,2191,1323,1201,703,1482,635,272,1377
2021-05-22,1,28957,1207,6595,0,6595,17,1115,1025,1428,2656,6595,5653,2083,634,571,1262,940,880,313,17,122,204,55,0,0,0,0,0,1002,2404
2021-05-23,1,23958,998,3885,0,3885,251,2471,2531,3885,2766,2405,1807,1022,458,0,0,500,1322,1278,994,1203,611,454,251,0,0,0,0,0,0
2021-05-24,1,63889,2662,5210,0,5210,162,0,0,162,1625,2419,2987,1615,1134,451,1051,1274,1776,2716,5073,4439,3153,5210,5209,3284,2579,4596,5210,4556,3371
2021-05-25,1,68574,2857,9058,0,9058,190,1728,840,190,0,687,1185,1041,1370,3546,6517,6644,5219,0,0,338,8534,9058,6456,4973,3462,3071,1973,579,1162
2021-05-26,1,53348,2223,5118,33,5118,33,351,33,40,2271,3743,1520,1718,969,4970,4442,3082,618,883,1140,2336,203,462,2649,4011,4055,5118,4430,2885,1421
2021-05-27,1,24776,1032,3288,0,3288,74,1409,630,174,83,74,0,0,0,267,796,1489,1786,2583,3288,346,2676,2067,2193,1153,882,1498,1009,285,90
2021-05-28,1,119338,4972,8867,0,8867,452,0,0,452,4287,7258,7010,7019,7906,8468,8487,8712,8867,8409,3527,1258,4168,3671,2423,4047,3447,2161,4377,6582,6803
2021-05-29,1,45986,1916,6897,0,6897,120,6897,5535,6428,5157,3907,3066,3721,2277,1360,367,121,136,120,311,855,141,120,0,0,0,0,142,936,4387
2021-05-30,1,27346,1139,4764,0,4764,187,4764,4350,679,0,0,0,0,0,0,187,541,655,938,207,578,1227,1547,1299,1097,1503,1584,1809,1830,2552
2021-05-31,1,13018,542,2531,0,2531,141,2531,1311,751,614,260,415,165,0,0,218,174,310,429,790,860,873,815,713,714,334,0,141,186,416
2021-06-01,1,6408,267,786,0,786,47,682,786,506,74,0,47,462,399,541,493,255,297,582,384,228,345,75,193,0,0,0,0,0,58
2021-06-02,1,63178,2632,6677,253,6677,253,573,1500,1888,768,273,1348,1484,749,253,520,1717,4449,3492,2367,2368,2970,3296,2673,2684,4124,4698,6296,6009,6677
2021-06-03,1,82790,3450,9008,0,9008,370,5574,8083,5468,4035,4045,4604,3952,3358,3361,2137,3252,2667,1619,1600,1410,370,0,0,0,0,3087,7209,7952,9008
2021-06-04,1,72806,3034,8772,369,8772,369,8772,7539,5038,3948,6250,6812,7664,6534,3164,1949,1354,1166,1174,1126,1253,1362,1964,1679,1006,599,785,918,382,369
2021-06-05,1,48836,2035,8566,0,8566,425,0,900,2314,2464,1877,2030,3058,825,0,0,0,796,1718,904,463,966,732,685,425,1075,5123,6496,7416,8566
2021-06-06,1,84706,3529,8297,404,8297,404,7649,8297,7206,7966,8228,5928,2957,3245,682,747,1267,860,1117,2515,4411,3653,1754,3155,3975,1235,404,2378,1950,3127
2021-06-07,1,33858,1411,5287,0,5287,80,5287,2890,1260,1363,2126,1618,1236,1280,2286,2028,940,235,80,275,0,151,564,1008,1284,1522,1772,1401,1338,1913
2021-06-08,1,36108,1505,5508,259,5508,259,4134,5075,4796,5508,3714,302,856,538,334,699,1584,1315,1045,1196,1118,681,402,465,496,393,457,457,286,259
2021-06-09,1,6304,263,862,0,862,36,425,271,131,416,675,296,62,0,133,246,632,830,862,431,515,147,99,57,40,0,0,0,0,36
2021-06-10,1,122643,5110,10069,0,10069,532,0,532,594,542,557,958,1184,2068,2643,3931,6141,7371,7222,8225,8585,6895,6100,7271,8034,7890,9420,10069,8356,8054
2021-06-11,1,48948,2040,8093,0,8093,371,8093,7943,5150,2866,890,890,371,462,594,0,693,4238,3171,3044,1828,1475,2604,1490,867,560,750,562,406,0
2021-06-12,1,11144,464,1557,0,1557,39,0,859,1355,1055,909,845,1073,718,983,1557,571,572,510,101,0,39,0,0,0,0,0,0,0,0
2021-06-13,1,3710,155,844,0,844,22,26,220,389,227,474,740,844,65,0,0,0,160,101,23,49,0,0,0,22,325,45,0,0,0
2021-06-14,1,4670,195,587,0,587,14,0,0,20,14,72,0,0,0,155,231,479,251,396,421,150,27,98,244,126,183,587,492,337,386
2021-06-15,1,47506,1979,7328,124,7328,124,372,524,592,472,124,311,586,918,595,1458,1579,1461,3679,3737,3580,4926,7328,4674,4837,2245,1326,1537,407,237
2021-06-16,1,121576,5066,7370,1221,7370,1221,1221,3975,5532,6537,5809,6618,6184,7370,7059,6065,5382,4974,5092,6670,5926,6610,6689,6016,5182,4277,2233,2325,2249,1582
2021-06-17,1,34338,1431,4846,97,4846,97,4177,4846,3011,2105,1732,1538,1710,1628,1515,1266,1514,1228,1022,784,1001,1331,1379,904,603,355,182,146,97,266
2021-06-18,1,2479,103,635,0,635,14,84,0,0,0,0,0,0,0,0,0,46,65,144,340,67,126,278,325,14,0,25,257,74,635
2021-06-19,1,29862,1244,4939,0,4939,52,298,240,329,844,2467,3966,4939,2768,1487,748,554,598,683,421,959,544,0,52,525,588,555,1134,2034,3130
2021-06-20,1,25730,1072,4553,0,4553,159,3938,4123,4553,3101,1944,1696,468,0,0,0,0,260,0,159,0,0,0,0,253,720,999,1219,1294,1005
2021-06-21,1,17830,743,1871,2,1871,2,644,646,416,1069,1871,1819,1324,229,2,88,293,313,156,792,1205,451,415,349,149,163,525,1541,1660,1712
2021-06-22,1,7084,295,1552,0,1552,142,1552,658,0,0,376,385,287,253,635,372,437,273,437,453,323,181,142,150,169,0,0,0,0,0
2021-06-23,1,4980,208,728,0,728,25,0,0,0,0,0,0,0,0,0,0,295,406,202,25,95,308,105,176,335,359,623,725,728,596
2021-06-24,1,10214,426,1141,0,1141,56,526,101,56,66,56,0,97,0,67,645,661,1065,854,1141,993,738,650,468,167,389,514,387,320,253
2021-06-25,1,6780,283,649,49,649,49,53,89,147,218,67,58,90,138,237,357,328,324,516,497,470,492,427,426,496,649,520,78,49,51
2021-06-26,1,5704,238,832,0,832,31,60,0,0,0,0,0,31,135,389,450,444,163,454,403,275,721,832,421,140,222,192,140,80,150
2021-06-27,1,10424,434,880,51,880,51,395,290,454,431,191,228,397,459,759,631,880,746,659,724,781,556,358,446,385,77,51,93,269,163
2021-06-28,1,21002,875,1972,30,1972,30,203,574,47,169,283,499,815,879,1388,1380,1756,1840,1691,1972,1541,1282,1355,808,117,30,427,563,605,778
2021-06-29,1,7724,322,892,0,892,81,892,560,753,553,520,371,196,209,376,313,447,498,496,534,443,267,214,81,0,0,0,0,0,0
2021-06-30,1,5946,248,835,0,835,51,94,51,72,58,56,0,154,173,514,455,445,546,835,454,630,433,391,287,209,90,0,0,0,0
2021-07-01,1,7290,304,894,0,894,62,0,0,0,0,0,218,488,502,674,743,738,850,802,613,894,454,118,136,62,0,0,0,0,0
2021-07-02,1,12624,526,1551,58,1551,58,445,436,336,143,79,160,58,154,307,512,520,486,488,444,465,173,336,501,774,1027,1211,1551,1087,931
2021-07-03,1,77438,3227,4697,130,4697,130,1228,2014,3238,3086,3038,3184,3907,3797,4314,1672,130,4045,3489,4259,4039,3342,3296,3652,2446,4013,2835,4697,4534,3183
2021-07-04,1,20029,835,4004,0,4004,31,3777,3640,1881,1906,1546,308,157,31,133,131,75,69,666,54,0,0,0,229,92,0,355,428,549,4004
2021-07-05,1,131214,5467,9747,1827,9747,1827,2701,6427,8027,5962,6419,6471,6527,3511,3034,4907,4367,2865,3754,3541,2841,1827,3202,4960,6114,7095,8539,9521,8851,9747
2021-07-06,1,170702,7113,9570,3417,9570,3417,9570,6339,7950,6847,6590,9344,9526,9317,6944,7844,7963,5892,6180,4599,6534,5070,5339,3417,5956,6008,8386,8067,9153,7865
2021-07-07,1,140286,5845,8184,3307,8184,3307,8184,7312,6578,4897,4559,3307,5240,4733,3363,6780,6777,6319,6950,6261,5854,6278,5510,5285,5622,6835,6674,6123,6377,4469
2021-07-08,1,18434,768,2882,0,2882,161,1054,756,2882,360,0,0,201,161,277,458,869,778,822,479,1310,1244,982,605,1169,1130,647,702,882,665
2021-07-09,1,5404,225,761,0,761,16,17,16,18,0,0,0,405,85,370,214,0,0,0,566,509,592,316,629,49,0,0,382,761,475
2021-07-10,1,24057,1002,3828,0,3828,29,1166,1198,1127,1533,386,623,34,33,0,30,699,2439,3019,2258,3449,3828,282,118,240,29,0,45,317,1205
2021-07-11,1,49937,2081,4411,0,4411,22,1376,3582,3002,4411,2543,2279,3294,3302,3568,3938,4030,1306,486,1960,2710,1274,143,0,22,0,57,1001,2595,3060
2021-07-12,1,94120,3922,8047,96,8047,96,4859,6595,6957,7023,8047,6093,5210,2417,96,323,1365,2647,2704,2879,2884,2005,3645,2982,3458,2550,2742,4108,5381,7151
2021-07-13,1,132744,5531,8361,2462,8361,2462,8361,7133,6826,7169,6673,3034,3205,2462,3181,4418,6031,5495,4793,3028,5136,4645,4951,6350,6041,6912,6814,6787,6884,6416
2021-07-14,1,76564,3190,7461,1451,7461,1451,7461,6411,4377,2607,1451,1747,2219,2729,3800,3300,2945,2977,4071,3293,3830,3410,2846,2524,1590,2391,2497,3002,2471,2615
2021-07-15,1,30652,1277,2891,330,2891,330,2891,2352,1920,1735,1780,1225,985,1377,1448,1575,1886,1719,1389,1383,1195,1293,1015,725,535,377,374,581,561,330
2021-07-16,1,5628,235,794,0,794,22,186,668,669,345,128,0,0,41,89,264,794,415,300,203,289,273,251,22,27,72,105,50,46,392
2021-07-17,1,17804,742,1795,156,1795,156,156,189,634,720,484,433,655,1553,1795,1337,1658,1201,881,544,682,576,485,486,582,329,735,346,705,639
2021-07-18,1,37356,1557,3831,0,3831,123,2539,519,0,123,338,2126,2832,2126,1230,281,1310,1245,2063,2304,2681,2616,1693,1771,808,945,957,2122,3831,897
2021-07-19,1,19214,801,2500,0,2500,165,988,746,964,434,384,170,1160,687,760,1497,2500,1698,1039,1621,1164,1166,813,475,566,218,165,0,0,0
2021-07-20,1,7248,302,787,0,787,36,36,0,72,104,38,272,341,97,39,71,309,333,522,521,499,404,695,686,787,551,253,247,145,226
2021-07-21,1,34286,1429,2558,389,2558,389,395,498,409,537,777,550,389,638,1469,2201,2331,2128,2237,2448,2558,2210,1774,1767,1723,1386,1193,1486,1822,1360
2021-07-22,1,33666,1403,2617,559,2617,559,1375,1307,826,1073,1128,865,1377,1804,1832,1763,1449,1516,2599,1574,1646,2320,2617,1935,1279,855,705,664,559,602
2021-07-23,1,23712,988,2369,364,2369,364,413,426,718,783,886,741,830,1010,857,1531,2148,1919,2031,2369,1499,717,1004,536,738,798,364,476,521,400
2021-07-24,1,35041,1460,2606,321,2606,321,321,336,393,638,666,453,662,687,1368,1827,2073,2247,2196,2197,2593,1913,1213,878,1704,1543,1827,2606,2154,2548
2021-07-25,1,82780,3449,5169,1275,5169,1275,2829,1974,1662,1275,2463,3475,3292,3718,3706,4746,4044,3924,5169,4902,3851,4368,4144,3198,2908,3729,3821,3491,3458,2632
2021-07-26,1,82480,3437,6343,1361,6343,1361,2214,2382,2470,3803,4535,5438,6343,4409,4357,4936,5028,5310,4370,4413,4505,3506,2476,2365,1424,1361,1881,1828,1587,1539
2021-07-27,1,17458,727,1527,0,1527,76,1527,1474,1432,1159,1088,1102,889,663,1118,944,836,837,709,577,472,409,520,348,217,76,0,0,357,703
2021-07-28,1,10638,443,1038,0,1038,76,686,659,358,330,336,233,0,139,1038,785,947,695,652,710,661,755,643,523,258,77,76,0,0,76
2021-07-29,1,8568,357,1414,0,1414,9,0,97,46,9,167,264,287,181,126,372,393,520,732,771,510,356,354,124,18,10,27,789,1414,1001
2021-07-30,1,43107,1796,3504,0,3504,118,2026,1564,2474,1849,750,0,118,928,1687,1796,2454,3504,3408,1748,1282,1409,2081,2251,1359,1141,1843,2356,2462,2617
2021-07-31,1,7196,300,2059,0,2059,182,2059,1108,1096,189,0,0,0,0,0,0,0,325,399,389,253,0,0,0,182,213,0,220,416,348
2021-08-01,1,41864,1744,4506,0,4506,65,0,65,1403,2718,2199,2197,2007,1361,686,469,1303,2204,3349,4506,4437,3687,2652,1915,1242,972,725,1172,454,138
2021-08-02,1,23068,961,1837,0,1837,127,0,127,420,634,733,930,524,247,827,1108,935,805,1289,1700,1184,1732,1281,704,1099,1837,1097,939,1787,1130
2021-08-03,1,41996,1750,5394,328,5394,328,1093,644,1061,1149,1568,654,1015,650,2106,2274,3519,4022,5394,4600,2238,2113,996,1129,1313,328,626,1215,1326,964
2021-08-04,1,19976,832,1630,241,1630,241,1159,1177,1094,1013,515,834,871,249,241,384,597,850,1089,1450,1093,1011,1468,1630,1101,607,389,340,373,441
2021-08-05,1,6744,281,779,0,779,80,463,503,698,440,356,284,80,0,0,193,407,779,615,687,434,381,301,125,0,0,0,0,0,0
2021-08-06,1,13653,569,1801,0,1801,27,0,41,123,301,176,553,1104,791,571,400,410,441,583,496,76,27,103,330,379,1154,992,1801,1121,1680
2021-08-07,1,12928,539,1619,0,1619,147,1617,883,1129,1619,1428,1056,867,437,147,220,375,351,421,449,233,250,0,0,0,0,442,749,256,0
2021-08-08,1,28556,1190,3298,92,3298,92,92,143,139,201,200,92,162,266,303,401,168,1132,361,578,1364,2011,2676,3078,3080,2834,2188,1411,2380,3298
2021-08-09,1,80324,3347,8453,953,8453,953,3716,2301,1531,1823,3033,4637,6773,8453,7525,4505,4243,2385,1857,3190,3969,3468,2439,2013,2295,2169,2717,2811,1519,953
2021-08-10,1,7154,298,836,0,836,31,584,814,364,217,31,0,0,33,33,94,0,567,41,0,381,489,836,536,564,119,453,334,33,631
2021-08-11,1,17924,747,2482,0,2482,76,923,996,2264,529,197,76,172,413,490,539,464,213,1088,1152,813,252,2028,2482,1834,706,296,0,0,0
2021-08-12,1,896,37,596,0,596,31,0,0,0,0,108,596,161,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-13,1,22478,937,2699,0,2699,8,0,8,182,453,406,1360,1233,1638,1978,2533,2158,1871,2699,1092,778,722,415,79,203,191,29,346,1008,1096
2021-08-14,1,78230,3260,8152,528,8152,528,926,1360,2438,2469,2652,3148,3660,1954,5574,6624,7355,8152,6680,4831,3773,3420,2528,2502,2560,1537,1169,1358,1031,528
2021-08-15,1,22206,925,2317,231,2317,231,1175,822,497,1198,1242,947,662,620,231,341,521,1034,497,353,460,528,393,536,959,1611,2317,2215,1531,1516
2021-08-16,1,51746,2156,3643,822,3643,822,822,1225,917,1442,1331,1110,1947,2038,2488,3379,2942,2265,1591,1863,1918,1738,2062,3153,2639,2838,2944,3643,2989,2463
2021-08-17,1,29966,1249,2845,0,2845,306,2306,2548,2458,2830,2845,1804,2249,1531,1240,1798,1889,1329,1199,1078,997,779,780,306,0,0,0,0,0,0
2021-08-18,1,6032,251,912,0,912,41,69,901,912,477,608,602,472,288,250,41,57,150,241,511,361,93,0,0,0,0,0,0,0,0
2021-08-19,1,2168,90,495,0,495,2,0,0,0,0,0,0,0,0,0,0,2,136,161,6,0,17,78,46,146,216,284,170,411,495
2021-08-20,1,36640,1527,3069,191,3069,191,615,747,759,614,472,191,515,703,1031,2163,2003,2282,1965,2302,2447,1703,2169,1524,1480,1330,1756,1856,3069,2943
2021-08-21,1,101066,4211,8653,870,8653,870,3781,2325,2622,4167,5759,6553,8483,8653,7116,5624,5738,5740,5768,5511,3062,4234,2970,2741,1660,870,1217,1399,2393,2681
2021-08-22,1,21212,884,3718,0,3718,14,2268,528,14,0,0,0,0,0,0,0,0,931,2160,282,751,743,1076,482,409,1541,1308,2359,2641,3718
2021-08-23,1,79583,3316,6503,569,6503,569,1239,1615,3436,3901,2227,1503,569,576,1609,2657,2586,3526,4392,3880,4047,2417,4690,4156,6503,6145,2966,4105,4563,6276
2021-08-24,1,98634,4110,6840,1251,6840,1251,5804,6821,6688,5543,6840,5142,4730,3591,3544,3897,3830,3757,3749,3545,5251,5687,4409,2568,1903,2441,1251,1975,2070,3598
2021-08-25,1,94640,3943,6511,210,6511,210,2196,2199,1005,210,2598,5162,2723,4278,5111,5122,4322,4895,6439,6400,6511,4295,4723,5660,4196,5164,5186,3868,2111,264
2021-08-26,1,8868,370,2002,0,2002,56,1317,2002,1444,1561,513,0,0,0,0,0,0,0,272,515,208,193,486,188,56,0,0,0,0,113
2021-08-27,1,86664,3611,5867,369,5867,369,369,1736,3034,2858,2903,4981,4534,4871,2196,4500,3259,5867,4405,3886,3033,4073,2127,2487,4697,4040,4338,4238,4335,3896
2021-08-28,1,31800,1325,4836,0,4836,139,4735,4718,4621,4836,827,368,174,0,0,849,1997,378,0,264,202,497,345,139,211,212,1144,2011,1618,1652
2021-08-29,1,20648,860,3454,0,3454,110,1494,1532,3454,3322,1789,177,1433,1793,971,1268,1392,0,156,170,251,114,110,260,0,244,285,315,117,0
2021-08-30,1,194,8,83,0,83,39,0,0,0,0,0,0,0,0,0,0,0,0,83,39,0,72,0,0,0,0,0,0,0,0
2021-08-31,1,13868,578,1491,0,1491,41,0,0,0,0,0,41,0,0,0,0,68,525,717,1138,1112,943,1084,1298,1491,1220,1196,711,846,1478
2021-09-01,1,52096,2171,4131,0,4131,175,2387,2634,2084,2160,3457,2724,3183,4131,3435,1016,0,1855,2208,2010,3143,2252,2823,2492,3120,2605,1156,278,175,767
2021-09-02,1,12088,504,2032,0,2032,72,1172,2032,1361,1764,383,316,822,369,227,74,170,668,467,419,1157,297,148,0,0,0,0,96,74,72
2021-09-03,1,20128,839,3467,0,3467,18,18,0,0,24,0,0,0,250,2330,3467,2435,1563,657,807,666,464,515,450,413,610,595,788,2799,1276
2021-09-04,1,27412,1142,1781,716,1781,716,956,716,932,1694,944,769,915,1051,952,907,1359,1550,1556,1561,1781,1387,1350,888,733,969,1425,1127,1059,831
2021-09-05,1,26766,1115,2828,540,2828,540,887,692,540,761,658,736,617,652,789,1175,1431,1496,1356,877,550,1398,956,1123,1237,1044,1586,1677,2828,1699
2021-09-06,1,32622,1359,2022,637,2022,637,1452,1550,2022,1505,1457,1797,1634,1203,1092,1558,1534,1859,1235,1140,1041,1228,1019,637,1081,1206,1451,1439,1196,1286
2021-09-07,1,27976,1166,5016,0,5016,23,1254,884,399,469,603,554,385,36,183,23,29,0,224,139,92,604,1094,1748,2411,5016,4823,1900,3206,1902
2021-09-08,1,43028,1793,2696,520,2696,520,2201,1572,520,1615,2246,1768,1166,635,2385,2696,2422,2019,2427,2111,2086,2395,1852,1488,549,771,1721,2481,2081,1822
2021-09-09,1,6014,251,1473,0,1473,148,1473,1196,951,452,354,361,173,0,0,0,0,148,157,159,230,202,159,0,0,0,0,0,0,0
2021-09-10,1,8950,373,2710,0,2710,40,81,354,254,40,0,0,391,879,64,427,210,0,155,1941,2710,1186,258,0,0,0,0,0,0,0
2021-09-11,1,2040,85,458,0,458,28,0,0,0,0,0,244,458,75,32,0,0,0,28,186,333,388,197,71,0,0,28,0,0,0
2021-09-12,1,13284,554,1804,0,1804,78,0,78,188,86,319,599,571,176,213,321,1336,965,920,691,539,416,327,180,354,289,360,1089,1464,1804
2021-09-13,1,112803,4700,8576,1650,8576,1650,1650,2165,2877,2640,2821,2190,1934,3200,4193,2143,3183,4738,4493,4942,5431,6200,6189,6665,5107,7780,8302,7677,7707,8576
2021-09-14,1,168834,7035,8893,3817,8893,3817,8422,8709,8447,8893,8573,7861,7180,6251,7267,5874,5649,7078,8228,6818,4767,3817,6240,6872,6698,6544,6814,7207,6594,8030
2021-09-15,1,213678,8903,9672,7531,9672,7531,9021,9549,9148,9484,8958,8330,9632,9190,8857,9672,9577,9578,9323,8525,9183,9581,9331,8927,8443,8149,8024,7531,7830,7837
2021-09-16,1,191396,7975,9581,6064,9581,6064,7344,7215,7578,7198,6064,7011,6946,7363,7624,6928,7277,6820,7454,6741,8418,9263,9350,9280,9581,9270,8976,9308,9142,9246
2021-09-17,1,100109,4171,10347,0,10347,3482,10084,9437,10347,7021,0,0,0,0,0,0,0,0,0,7258,6844,4238,3918,3482,6840,7067,7573,6030,5348,4621
